2Theta_deg,Intensity_cps
42.28033,0.0
42.29104,170.94
42.30176,0.0
42.31247,170.84
42.32319,0.0
42.3339,171.04
42.34462,0.0
42.35534,171.2
42.36605,0.0
42.37677,171.36
42.38748,0.0
42.3982,171.14
42.40892,0.0
42.41963,170.96
42.43035,0.0
42.44106,170.96
42.45178,0.0
42.46249,170.74
42.47321,0.0
42.48393,171.02
42.49464,0.0
42.50536,170.8
42.51607,0.0
42.52679,170.96
42.53751,0.0
42.54822,170.98
42.55894,0.0
42.56965,170.96
42.58037,0.0
42.59108,171.14
42.6018,0.0
42.61252,171.32
42.62323,0.0
42.63395,171.38
42.64466,0.0
42.65538,170.98
42.6661,0.0
42.67681,170.72
42.68753,0.0
42.69824,170.84
42.70896,0.0
42.71967,170.8
42.73039,0.0
42.74111,170.86
42.75182,0.0
42.76254,170.88
42.77325,0.0
42.78397,171.02
42.79468,0.0
42.8054,170.94
42.81612,0.0
42.82683,170.54
42.83755,0.0
42.84826,170.82
42.85898,0.0
42.8697,171.0
42.88041,0.0
42.89113,171.0
42.90184,0.0
42.91256,170.98
42.92327,0.0
42.93399,171.12
42.94471,0.0
42.95542,171.14
42.96614,0.0
42.97685,171.12
42.98757,0.0
42.99829,171.28
43.009,0.0
43.01972,171.06
43.03043,0.0
43.04115,170.82
43.05186,0.0
43.06258,170.78
43.0733,0.0
43.08401,170.86
43.09473,0.0
43.10544,170.96
43.11616,0.0
43.12688,171.0
43.13759,0.0
43.14831,170.88
43.15902,0.0
43.16974,170.9
43.18045,0.0
43.19117,171.08
43.20189,0.0
43.2126,171.1
43.22332,0.0
43.23403,170.98
43.24475,0.0
43.25547,170.84
43.26618,0.0
43.2769,171.16
43.28761,0.0
43.29833,170.9
43.30904,0.0
43.31976,171.14
43.33048,0.0
43.34119,170.96
43.35191,0.0
43.36262,171.08
43.37334,0.0
43.38405,171.24
43.39477,0.0
43.40549,171.3
43.4162,0.0
43.42692,171.1
43.43763,0.0
43.44835,170.94
43.45907,0.0
43.46978,171.16
43.4805,0.0
43.49121,171.38
43.50193,0.0
43.51264,171.3
43.52336,0.0
43.53408,170.84
43.54479,0.0
43.55551,171.06
43.56622,0.0
43.57694,171.26
43.58766,0.0
43.59837,171.16
43.60909,0.0
43.6198,170.96
43.63052,0.0
43.64123,170.96
43.65195,0.0
43.66267,170.7
43.67338,0.0
43.6841,170.94
43.69481,0.0
43.70553,171.0
43.71625,0.0
43.72696,170.78
43.73768,0.0
43.74839,170.84
43.75911,0.0
43.76982,170.96
43.78054,0.0
43.79126,171.08
43.80197,0.0
43.81269,170.88
43.8234,0.0
43.83412,170.82
43.84483,0.0
43.85555,171.16
43.86627,0.0
43.87698,170.9
43.8877,0.0
43.89841,171.08
43.90913,0.0
43.91985,171.08
43.93056,0.0
43.94128,171.0
43.95199,0.0
43.96271,171.04
43.97342,0.0
43.98414,170.9
43.99486,0.0
44.00557,170.84
44.01629,0.0
44.027,170.78
44.03772,0.0
44.04844,170.96
44.05915,0.0
44.06987,170.78
44.08058,0.0
44.0913,170.96
44.10201,0.0
44.11273,171.02
44.12345,0.0
44.13416,170.7
44.14488,0.0
44.15559,170.68
44.16631,0.0
44.17703,170.96
44.18774,0.0
44.19846,170.7
44.20917,0.0
44.21989,170.78
44.2306,0.0
44.24132,170.86
44.25204,0.0
44.26275,170.96
44.27347,0.0
44.28418,171.2
44.2949,0.0
44.30562,171.0
44.31633,0.0
44.32705,170.66
44.33776,0.0
44.34848,170.88
44.35919,0.0
44.36991,171.0
44.38063,0.0
44.39134,170.68
44.40206,0.0
44.41277,170.62
44.42349,0.0
44.4342,170.94
44.44492,0.0
44.45564,170.88
44.46635,0.0
44.47707,170.78
44.48778,0.0
44.4985,170.92
44.50922,0.0
44.51993,171.12
44.53065,0.0
44.54136,170.94
44.55208,0.0
44.56279,170.98
44.57351,0.0
44.58423,171.12
44.59494,0.0
44.60566,171.46
44.61637,0.0
44.62709,171.24
44.63781,0.0
44.64852,171.1
44.65924,0.0
44.66995,170.88
44.68067,0.0
44.69138,170.88
44.7021,0.0
44.71282,171.08
44.72353,0.0
44.73425,171.24
44.74496,0.0
44.75568,171.44
44.7664,0.0
44.77711,171.68
44.78783,0.0
44.79854,171.68
44.80926,0.0
44.81997,171.88
44.83069,0.0
44.84141,171.91
44.85212,0.0
44.86284,171.91
44.87355,0.0
44.88427,171.97
44.89498,0.0
44.9057,172.26
44.91642,0.0
44.92713,172.29
44.93785,0.0
44.94856,172.38
44.95928,0.0
44.97,172.25
44.98071,0.0
44.99143,171.97
45.00214,0.0
45.01286,171.71
45.02357,0.0
45.03429,171.63
45.04501,0.0
45.05572,171.8
45.06644,0.0
45.07715,171.84
45.08787,0.0
45.09859,171.69
45.1093,0.0
45.12002,171.44
45.13073,0.0
45.14145,171.59
45.15216,0.0
45.16288,171.34
45.1736,0.0
45.18431,170.96
45.19503,0.0
45.20574,171.4
45.21646,0.0
45.22718,171.08
45.23789,0.0
45.24861,170.96
45.25932,0.0
45.27004,171.18
45.28075,0.0
45.29147,171.26
45.30219,0.0
45.3129,170.88
45.32362,0.0
45.33433,170.82
45.34505,0.0
45.35577,170.86
45.36648,0.0
45.3772,170.94
45.38791,0.0
45.39863,170.74
45.40934,0.0
45.42006,170.76
45.43078,0.0
45.44149,170.68
45.45221,0.0
45.46292,170.92
45.47364,0.0
45.48435,170.88
45.49507,0.0
45.50579,170.78
45.5165,0.0
45.52722,170.9
45.53793,0.0
45.54865,170.94
45.55937,0.0
45.57008,170.98
45.5808,0.0
45.59151,170.82
45.60223,0.0
45.61294,170.8
45.62366,0.0
45.63438,171.1
45.64509,0.0
45.65581,170.96
45.66652,0.0
45.67724,170.96
45.68796,0.0
45.69867,170.94
45.70939,0.0
45.7201,171.12
45.73082,0.0
45.74153,170.94
45.75225,0.0
45.76297,170.86
45.77368,0.0
45.7844,170.84
45.79511,0.0
45.80583,170.9
45.81655,0.0
45.82726,170.88
45.83798,0.0
45.84869,170.7
45.85941,0.0
45.87012,170.64
45.88084,0.0
45.89156,170.74
45.90227,0.0
45.91299,171.04
45.9237,0.0
45.93442,170.84
45.94514,0.0
45.95585,170.78
45.96657,0.0
45.97728,170.74
45.988,0.0
45.99871,170.6
46.00943,0.0
46.02015,170.9
46.03086,0.0
46.04158,171.04
46.05229,0.0
46.06301,170.78
46.07372,0.0
46.08444,170.94
46.09516,0.0
46.10587,170.96
46.11659,0.0
46.1273,170.72
46.13802,0.0
46.14874,170.64
46.15945,0.0
46.17017,170.94
46.18088,0.0
46.1916,171.18
46.20231,0.0
46.21303,170.92
46.22375,0.0
46.23446,170.88
46.24518,0.0
46.25589,170.78
46.26661,0.0
46.27733,170.76
46.28804,0.0
46.29876,170.94
46.30947,0.0
46.32019,170.82
46.3309,0.0
46.34162,170.86
46.35234,0.0
46.36305,170.82
46.37377,0.0
46.38448,170.9
46.3952,0.0
46.40592,170.9
46.41663,0.0
46.42735,171.04
46.43806,0.0
46.44878,171.26
46.45949,0.0
46.47021,171.0
46.48093,0.0
46.49164,171.04
46.50236,0.0
46.51307,171.12
46.52379,0.0
46.5345,170.82
46.54522,0.0
46.55594,170.96
46.56665,0.0
46.57737,171.02
46.58808,0.0
46.5988,171.02
46.60952,0.0
46.62023,170.82
46.63095,0.0
46.64166,171.16
46.65238,0.0
46.66309,171.0
46.67381,0.0
46.68453,170.76
46.69524,0.0
46.70596,170.64
46.71667,0.0
46.72739,170.76
46.73811,0.0
46.74882,171.0
46.75954,0.0
46.77025,171.0
46.78097,0.0
46.79168,170.98
46.8024,0.0
46.81312,170.96
46.82383,0.0
46.83455,170.96
46.84526,0.0
46.85598,171.1
46.8667,0.0
46.87741,171.0
46.88813,0.0
46.89884,171.06
46.90956,0.0
46.92027,170.66
46.93099,0.0
46.94171,170.98
46.95242,0.0
46.96314,170.98
46.97385,0.0
46.98457,171.24
46.99529,0.0
47.006,171.26
47.01672,0.0
47.02743,171.28
47.03815,0.0
47.04886,171.22
47.05958,0.0
47.0703,171.55
47.08101,0.0
47.09173,171.53
47.10244,0.0
47.11316,171.61
47.12387,0.0
47.13459,171.71
47.14531,0.0
47.15602,171.84
47.16674,0.0
47.17745,171.8
47.18817,0.0
47.19889,171.7
47.2096,0.0
47.22032,171.81
47.23103,0.0
47.24175,171.73
47.25246,0.0
47.26318,171.75
47.2739,0.0
47.28461,171.84
47.29533,0.0
47.30604,171.86
47.31676,0.0
47.32748,171.84
47.33819,0.0
47.34891,171.91
47.35962,0.0
47.37034,171.79
47.38105,0.0
47.39177,171.84
47.40249,0.0
47.4132,171.77
47.42392,0.0
47.43463,171.76
47.44535,0.0
47.45607,171.55
47.46678,0.0
47.4775,171.46
47.48821,0.0
47.49893,171.38
47.50964,0.0
47.52036,171.3
47.53108,0.0
47.54179,170.94
47.55251,0.0
47.56322,171.32
47.57394,0.0
47.58465,171.26
47.59537,0.0
47.60609,171.26
47.6168,0.0
47.62752,171.18
47.63823,0.0
47.64895,171.1
47.65967,0.0
47.67038,171.22
47.6811,0.0
47.69181,171.5
47.70253,0.0
47.71324,171.24
47.72396,0.0
47.73468,171.18
47.74539,0.0
47.75611,170.9
47.76682,0.0
47.77754,170.98
47.78826,0.0
47.79897,170.9
47.80969,0.0
47.8204,170.92
47.83112,0.0
47.84183,170.78
47.85255,0.0
47.86327,170.78
47.87398,0.0
47.8847,170.74
47.89541,0.0
47.90613,170.96
47.91685,0.0
47.92756,170.84
47.93828,0.0
47.94899,170.78
47.95971,0.0
47.97042,170.86
47.98114,0.0
47.99186,170.96
48.00257,0.0
48.01329,170.82
48.024,0.0
48.03472,170.7
48.04544,0.0
48.05615,170.7
48.06687,0.0
48.07758,170.68
48.0883,0.0
48.09901,170.9
48.10973,0.0
48.12045,170.68
48.13116,0.0
48.14188,170.68
48.15259,0.0
48.16331,170.8
48.17402,0.0
48.18474,170.64
48.19546,0.0
48.20617,170.9
48.21689,0.0
48.2276,170.9
48.23832,0.0
48.24904,170.84
48.25975,0.0
48.27047,170.8
48.28118,0.0
48.2919,170.72
48.30261,0.0
48.31333,171.04
48.32405,0.0
48.33476,170.96
48.34548,0.0
48.35619,171.1
48.36691,0.0
48.37763,170.82
48.38834,0.0
48.39906,170.84
48.40977,0.0
48.42049,170.84
48.4312,0.0
48.44192,170.72
48.45264,0.0
48.46335,170.66
48.47407,0.0
48.48478,170.94
48.4955,0.0
48.50622,170.9
48.51693,0.0
48.52765,171.1
48.53836,0.0
48.54908,170.9
48.55979,0.0
48.57051,170.88
48.58123,0.0
48.59194,170.94
48.60266,0.0
48.61337,171.0
48.62409,0.0
48.6348,171.02
48.64552,0.0
48.65624,170.82
48.66695,0.0
48.67767,171.02
48.68838,0.0
48.6991,170.9
48.70982,0.0
48.72053,170.74
48.73125,0.0
48.74196,170.76
48.75268,0.0
48.76339,170.72
48.77411,0.0
48.78483,171.06
48.79554,0.0
48.80626,170.94
48.81697,0.0
48.82769,170.68
48.83841,0.0
48.84912,170.8
48.85984,0.0
48.87055,170.7
48.88127,0.0
48.89198,170.98
48.9027,0.0
48.91342,170.88
48.92413,0.0
48.93485,170.76
48.94556,0.0
48.95628,170.7
48.967,0.0
48.97771,170.82
48.98843,0.0
48.99914,170.72
49.00986,0.0
49.02057,170.54
49.03129,0.0
49.04201,170.52
49.05272,0.0
49.06344,170.54
49.07415,0.0
49.08487,170.86
49.09559,0.0
49.1063,170.66
49.11702,0.0
49.12773,170.58
49.13845,0.0
49.14916,170.58
49.15988,0.0
49.1706,170.5
49.18131,0.0
49.19203,170.94
49.20274,0.0
49.21346,170.66
49.22417,0.0
49.23489,170.48
49.24561,0.0
49.25632,170.5
49.26704,0.0
49.27775,170.7
49.28847,0.0
49.29919,170.62
49.3099,0.0
49.32062,171.08
49.33133,0.0
49.34205,170.82
49.35276,0.0
49.36348,170.7
49.3742,0.0
49.38491,170.82
49.39563,0.0
49.40634,170.66
49.41706,0.0
49.42778,170.68
49.43849,0.0
49.44921,170.8
49.45992,0.0
49.47064,170.78
49.48135,0.0
49.49207,170.84
49.50279,0.0
49.5135,170.72
49.52422,0.0
49.53493,170.74
49.54565,0.0
49.55637,170.72
49.56708,0.0
49.5778,170.82
49.58851,0.0
49.59923,170.92
49.60994,0.0
49.62066,170.88
49.63138,0.0
49.64209,170.64
49.65281,0.0
49.66352,170.88
49.67424,0.0
49.68495,170.92
49.69567,0.0
49.70639,170.98
49.7171,0.0
49.72782,170.94
49.73853,0.0
49.74925,170.92
49.75997,0.0
49.77068,171.0
49.7814,0.0
49.79211,171.1
49.80283,0.0
49.81354,170.84
49.82426,0.0
49.83498,170.82
49.84569,0.0
49.85641,170.88
49.86712,0.0
49.87784,170.88
49.88856,0.0
49.89927,170.74
49.90999,0.0
49.9207,170.94
49.93142,0.0
49.94213,170.94
49.95285,0.0
49.96357,170.92
49.97428,0.0
49.985,170.76
49.99571,0.0
50.00643,170.84
50.01715,0.0
50.02786,170.9
50.03858,0.0
50.04929,170.86
50.06001,0.0
50.07072,170.9
50.08144,0.0
50.09216,171.02
50.10287,0.0
50.11359,171.02
50.1243,0.0
50.13502,171.12
50.14574,0.0
50.15645,170.7
50.16717,0.0
50.17788,170.74
50.1886,0.0
50.19931,170.74
50.21003,0.0
50.22075,170.8
50.23146,0.0
50.24218,170.72
50.25289,0.0
50.26361,170.7
50.27432,0.0
50.28504,171.04
50.29576,0.0
50.30647,171.08
50.31719,0.0
50.3279,171.24
50.33862,0.0
50.34934,171.06
50.36005,0.0
50.37077,170.96
50.38148,0.0
50.3922,171.0
50.40291,0.0
50.41363,171.16
50.42435,0.0
50.43506,171.22
50.44578,0.0
50.45649,171.3
50.46721,0.0
50.47793,171.34
50.48864,0.0
50.49936,171.28
50.51007,0.0
50.52079,171.42
50.5315,0.0
50.54222,171.54
50.55294,0.0
50.56365,171.24
50.57437,0.0
50.58508,171.59
50.5958,0.0
50.60652,171.64
50.61723,0.0
50.62795,171.9
50.63866,0.0
50.64938,172.38
50.66009,0.0
50.67081,172.76
50.68153,0.0
50.69224,172.96
50.70296,327.68
50.71367,173.28
50.72439,0.0
50.73511,173.76
50.74582,0.0
50.75654,174.15
50.76725,491.52
50.77797,174.44
50.78868,0.0
50.7994,174.64
50.81012,327.68
50.82083,174.61
50.83155,491.52
50.84226,174.49
50.85298,491.52
50.86369,174.39
50.87441,163.84
50.88513,174.21
50.89584,0.0
50.90656,174.08
50.91727,0.0
50.92799,173.87
50.93871,0.0
50.94942,173.82
50.96014,327.68
50.97085,173.77
50.98157,0.0
50.99228,173.58
51.003,0.0
51.01372,173.58
51.02443,0.0
51.03515,173.38
51.04586,0.0
51.05658,172.96
51.0673,0.0
51.07801,172.67
51.08873,0.0
51.09944,172.32
51.11016,0.0
51.12087,171.96
51.13159,0.0
51.14231,171.89
51.15302,0.0
51.16374,171.68
51.17445,0.0
51.18517,171.32
51.19589,0.0
51.2066,171.1
51.21732,0.0
51.22803,171.16
51.23875,0.0
51.24946,171.26
51.26018,0.0
51.2709,171.36
51.28161,0.0
51.29233,171.3
51.30304,0.0
51.31376,171.4
51.32447,0.0
51.33519,171.12
51.34591,0.0
51.35662,170.92
51.36734,0.0
51.37805,171.18
51.38877,0.0
51.39949,171.08
51.4102,0.0
51.42092,171.16
51.43163,0.0
51.44235,171.22
51.45306,0.0
51.46378,171.02
51.4745,0.0
51.48521,171.08
51.49593,0.0
51.50664,171.12
51.51736,0.0
51.52808,171.04
51.53879,0.0
51.54951,171.22
51.56022,0.0
51.57094,171.16
51.58165,0.0
51.59237,170.94
51.60309,0.0
51.6138,171.08
51.62452,0.0
51.63523,170.88
51.64595,0.0
51.65667,171.2
51.66738,0.0
51.6781,171.4
51.68881,0.0
51.69953,171.56
51.71024,0.0
51.72096,171.36
51.73168,0.0
51.74239,171.46
51.75311,0.0
51.76382,171.66
51.77454,0.0
51.78526,171.73
51.79597,0.0
51.80669,171.74
51.8174,0.0
51.82812,171.74
51.83883,0.0
51.84955,171.66
51.86027,0.0
51.87098,171.62
51.8817,0.0
51.89241,171.86
51.90313,0.0
51.91384,171.96
51.92456,0.0
51.93528,172.08
51.94599,0.0
51.95671,171.94
51.96742,0.0
51.97814,172.22
51.98886,0.0
51.99957,172.24
52.01029,0.0
52.021,172.23
52.03172,0.0
52.04243,172.46
52.05315,0.0
52.06387,172.68
52.07458,0.0
52.0853,172.6
52.09601,0.0
52.10673,172.5
52.11745,0.0
52.12816,172.52
52.13888,0.0
52.14959,172.27
52.16031,0.0
52.17102,172.19
52.18174,0.0
52.19246,172.12
52.20317,0.0
52.21389,172.02
52.2246,0.0
52.23532,171.95
52.24604,0.0
52.25675,171.82
52.26747,0.0
52.27818,171.77
52.2889,0.0
52.29961,171.78
52.31033,0.0
52.32105,171.69
52.33176,0.0
52.34248,171.68
52.35319,0.0
52.36391,171.61
52.37462,0.0
52.38534,171.18
52.39606,0.0
52.40677,171.14
52.41749,0.0
52.4282,171.28
52.43892,0.0
52.44964,171.12
52.46035,0.0
52.47107,171.06
52.48178,0.0
52.4925,171.0
52.50321,0.0
52.51393,171.38
52.52465,0.0
52.53536,170.94
52.54608,0.0
52.55679,170.84
52.56751,0.0
52.57823,171.1
52.58894,0.0
52.59966,171.36
52.61037,0.0
52.62109,170.96
52.6318,0.0
52.64252,170.9
52.65324,0.0
52.66395,170.92
52.67467,0.0
52.68538,170.8
52.6961,0.0
52.70682,170.78
52.71753,0.0
52.72825,170.96
52.73896,0.0
52.74968,170.88
52.76039,0.0
52.77111,170.74
52.78183,0.0
52.79254,170.9
52.80326,0.0
52.81397,170.82
52.82469,0.0
52.83541,170.9
52.84612,0.0
52.85684,170.9
52.86755,0.0
52.87827,170.84
52.88898,0.0
52.8997,170.98
52.91042,0.0
52.92113,170.74
52.93185,0.0
52.94256,171.02
52.95328,0.0
52.96399,170.96
52.97471,0.0
52.98543,171.12
52.99614,0.0
53.00686,171.26
53.01757,0.0
53.02829,171.28
53.03901,0.0
53.04972,171.0
53.06044,0.0
53.07115,170.8
53.08187,0.0
53.09258,170.94
53.1033,0.0
53.11402,170.82
53.12473,0.0
53.13545,170.86
53.14616,0.0
53.15688,170.96
53.1676,0.0
53.17831,171.1
53.18903,0.0
53.19974,171.12
53.21046,0.0
53.22117,171.2
53.23189,0.0
53.24261,171.22
53.25332,0.0
53.26404,171.26
53.27475,0.0
53.28547,171.08
53.29619,0.0
53.3069,170.96
53.31762,0.0
53.32833,171.16
53.33905,0.0
53.34976,171.26
53.36048,0.0
53.3712,171.36
53.38191,0.0
53.39263,171.06
53.40334,0.0
53.41406,171.06
53.42477,0.0
53.43549,171.18
53.44621,0.0
53.45692,171.04
53.46764,0.0
53.47835,171.16
53.48907,0.0
53.49979,171.0
53.5105,0.0
53.52122,171.06
53.53193,0.0
53.54265,171.16
53.55336,0.0
53.56408,171.04
53.5748,0.0
53.58551,171.0
53.59623,0.0
53.60694,171.02
53.61766,0.0
53.62838,171.28
53.63909,0.0
53.64981,171.28
53.66052,0.0
53.67124,171.08
53.68195,0.0
53.69267,171.3
53.70339,0.0
53.7141,171.28
53.72482,0.0
53.73553,171.44
53.74625,0.0
53.75697,171.4
53.76768,0.0
53.7784,171.46
53.78911,0.0
53.79983,171.26
53.81054,0.0
53.82126,171.3
53.83198,0.0
53.84269,171.32
53.85341,0.0
53.86412,171.36
53.87484,0.0
53.88556,171.56
53.89627,0.0
53.90699,171.5
53.9177,0.0
53.92842,171.52
53.93913,0.0
53.94985,171.52
53.96057,0.0
53.97128,171.46
53.982,0.0
53.99271,171.3
54.00343,0.0
54.01414,171.48
54.02486,0.0
54.03558,171.58
54.04629,0.0
54.05701,171.68
54.06772,0.0
54.07844,171.76
54.08916,0.0
54.09987,171.82
54.11059,0.0
54.1213,171.81
54.13202,0.0
54.14273,171.77
54.15345,0.0
54.16417,171.88
54.17488,0.0
54.1856,171.86
54.19631,0.0
54.20703,171.99
54.21775,0.0
54.22846,172.13
54.23918,0.0
54.24989,172.16
54.26061,0.0
54.27132,172.22
54.28204,0.0
54.29276,172.43
54.30347,0.0
54.31419,172.51
54.3249,0.0
54.33562,172.49
54.34634,0.0
54.35705,172.77
54.36777,327.68
54.37848,172.92
54.3892,0.0
54.39991,173.03
54.41063,0.0
54.42135,173.11
54.43206,0.0
54.44278,173.24
54.45349,0.0
54.46421,173.49
54.47492,327.68
54.48564,173.85
54.49636,0.0
54.50707,174.07
54.51779,163.84
54.5285,174.31
54.53922,0.0
54.54994,174.62
54.56065,491.52
54.57137,174.9
54.58208,327.68
54.5928,175.28
54.60351,409.6
54.61423,175.48
54.62495,81.92
54.63566,175.58
54.64638,0.0
54.65709,175.85
54.66781,0.0
54.67853,175.91
54.68924,163.84
54.69996,175.95
54.71067,245.76
54.72139,175.93
54.7321,409.6
54.74282,175.78
54.75354,81.92
54.76425,175.78
54.77497,327.68
54.78568,175.73
54.7964,573.44
54.80712,175.59
54.81783,409.6
54.82855,175.55
54.83926,163.84
54.84998,175.53
54.86069,327.68
54.87141,175.38
54.88213,163.84
54.89284,175.02
54.90356,327.68
54.91427,174.93
54.92499,327.68
54.93571,174.74
54.94642,0.0
54.95714,174.48
54.96785,491.52
54.97857,174.23
54.98928,0.0
55.0,174.12
55.01072,327.68
55.02143,173.71
55.03215,0.0
55.04286,173.33
55.05358,327.68
55.06429,173.14
55.07501,327.68
55.08573,172.93
55.09644,0.0
55.10716,172.68
55.11787,0.0
55.12859,172.67
55.13931,0.0
55.15002,172.55
55.16074,0.0
55.17145,172.25
55.18217,0.0
55.19288,172.2
55.2036,0.0
55.21432,172.14
55.22503,0.0
55.23575,171.95
55.24646,0.0
55.25718,171.71
55.2679,0.0
55.27861,171.71
55.28933,0.0
55.30004,171.7
55.31076,0.0
55.32147,171.54
55.33219,0.0
55.34291,171.58
55.35362,0.0
55.36434,171.58
55.37505,0.0
55.38577,171.48
55.39649,0.0
55.4072,171.4
55.41792,0.0
55.42863,171.34
55.43935,0.0
55.45006,171.59
55.46078,0.0
55.4715,171.59
55.48221,0.0
55.49293,171.4
55.50364,0.0
55.51436,171.38
55.52508,0.0
55.53579,171.48
55.54651,0.0
55.55722,171.18
55.56794,0.0
55.57865,171.26
55.58937,0.0
55.60009,171.3
55.6108,0.0
55.62152,171.14
55.63223,0.0
55.64295,171.16
55.65366,0.0
55.66438,171.1
55.6751,0.0
55.68581,171.04
55.69653,0.0
55.70724,170.94
55.71796,0.0
55.72868,170.86
55.73939,0.0
55.75011,171.1
55.76082,0.0
55.77154,171.0
55.78225,0.0
55.79297,171.06
55.80369,0.0
55.8144,170.94
55.82512,0.0
55.83583,171.04
55.84655,0.0
55.85727,171.14
55.86798,0.0
55.8787,171.04
55.88941,0.0
55.90013,170.86
55.91084,0.0
55.92156,170.92
55.93228,0.0
55.94299,170.9
55.95371,0.0
55.96442,170.72
55.97514,0.0
55.98586,170.6
55.99657,0.0
56.00729,170.72
56.018,0.0
56.02872,170.8
56.03943,0.0
56.05015,170.96
56.06087,0.0
56.07158,170.68
56.0823,0.0
56.09301,170.76
56.10373,0.0
56.11444,170.52
56.12516,0.0
56.13588,170.7
56.14659,0.0
56.15731,170.92
56.16802,0.0
56.17874,170.68
56.18946,0.0
56.20017,170.78
56.21089,0.0
56.2216,171.04
56.23232,0.0
56.24303,170.94
56.25375,0.0
56.26447,170.92
56.27518,0.0
56.2859,170.92
56.29661,0.0
56.30733,170.78
56.31805,0.0
56.32876,170.46
56.33948,0.0
56.35019,170.52
56.36091,0.0
56.37162,170.88
56.38234,0.0
56.39306,170.94
56.40377,0.0
56.41449,170.64
56.4252,0.0
56.43592,170.82
56.44664,0.0
56.45735,170.74
56.46807,0.0
56.47878,170.86
56.4895,0.0
56.50021,170.86
56.51093,0.0
56.52165,170.6
56.53236,0.0
56.54308,170.62
56.55379,0.0
56.56451,170.54
56.57523,0.0
56.58594,170.62
56.59666,0.0
56.60737,170.76
56.61809,0.0
56.6288,170.82
56.63952,0.0
56.65024,170.7
56.66095,0.0
56.67167,170.6
56.68238,0.0
56.6931,170.54
56.70381,0.0
56.71453,170.76
56.72525,0.0
56.73596,170.68
56.74668,0.0
56.75739,170.6
56.76811,0.0
56.77883,170.82
56.78954,0.0
56.80026,170.7
56.81097,0.0
56.82169,170.68
56.8324,0.0
56.84312,170.92
56.85384,0.0
56.86455,170.86
56.87527,0.0
56.88598,170.68
56.8967,0.0
56.90742,170.72
56.91813,0.0
56.92885,170.84
56.93956,0.0
56.95028,170.7
56.96099,0.0
56.97171,170.62
56.98243,0.0
56.99314,170.82
57.00386,0.0
57.01457,170.88
57.02529,0.0
57.03601,170.76
57.04672,0.0
57.05744,170.78
57.06815,0.0
57.07887,170.82
57.08958,0.0
57.1003,170.58
57.11102,0.0
57.12173,170.54
57.13245,0.0
57.14316,170.72
57.15388,0.0
57.16459,170.98
57.17531,0.0
57.18603,171.02
57.19674,0.0
57.20746,171.08
57.21817,0.0
57.22889,170.96
57.23961,0.0
57.25032,170.6
57.26104,0.0
57.27175,170.46
57.28247,0.0
57.29318,170.7
57.3039,0.0
57.31462,171.0
57.32533,0.0
57.33605,170.94
57.34676,0.0
57.35748,170.78
57.3682,0.0
57.37891,170.82
57.38963,0.0
57.40034,170.72
57.41106,0.0
57.42177,170.76
57.43249,0.0
57.44321,170.76
57.45392,0.0
57.46464,170.78
57.47535,0.0
57.48607,170.66
57.49679,0.0
57.5075,170.54
57.51822,0.0
57.52893,170.82
57.53965,0.0
57.55036,170.66
57.56108,0.0
57.5718,170.8
57.58251,0.0
57.59323,170.78
57.60394,0.0
57.61466,171.02
57.62538,0.0
57.63609,171.08
57.64681,0.0
57.65752,170.88
57.66824,0.0
57.67895,170.64
57.68967,0.0
57.70039,170.86
57.7111,0.0
57.72182,170.8
57.73253,0.0
57.74325,170.9
57.75396,0.0
57.76468,170.64
57.7754,0.0
57.78611,170.66
57.79683,0.0
57.80754,170.86
57.81826,0.0
57.82898,170.68
57.83969,0.0
57.85041,170.78
57.86112,0.0
57.87184,170.82
57.88255,0.0
57.89327,170.94
57.90399,0.0
57.9147,170.9
57.92542,0.0
57.93613,170.6
57.94685,0.0
57.95757,171.0
57.96828,0.0
57.979,171.02
57.98971,0.0
58.00043,170.88
58.01114,0.0
58.02186,171.06
58.03258,0.0
58.04329,170.92
58.05401,0.0
58.06472,170.86
58.07544,0.0
58.08616,170.8
58.09687,0.0
58.10759,170.8
58.1183,0.0
58.12902,171.1
58.13973,0.0
58.15045,171.06
58.16117,0.0
58.17188,170.82
58.1826,0.0
58.19331,170.84
58.20403,0.0
58.21474,170.8
58.22546,0.0
58.23618,170.82
58.24689,0.0
58.25761,170.9
58.26832,0.0
58.27904,171.04
58.28976,0.0
58.30047,170.9
58.31119,0.0
58.3219,170.64
58.33262,0.0
58.34333,170.6
58.35405,0.0
58.36477,170.66
58.37548,0.0
58.3862,170.82
58.39691,0.0
58.40763,170.88
58.41835,0.0
58.42906,171.08
58.43978,0.0
58.45049,170.94
58.46121,0.0
58.47192,170.72
58.48264,0.0
58.49336,170.82
58.50407,0.0
58.51479,170.74
58.5255,0.0
58.53622,170.7
58.54694,0.0
58.55765,170.62
58.56837,0.0
58.57908,170.5
58.5898,0.0
58.60051,170.76
58.61123,0.0
58.62195,170.98
58.63266,0.0
58.64338,170.7
58.65409,0.0
58.66481,170.66
58.67553,0.0
58.68624,170.98
58.69696,0.0
58.70767,171.02
58.71839,0.0
58.7291,170.92
58.73982,0.0
58.75054,170.92
58.76125,0.0
58.77197,171.2
58.78268,0.0
58.7934,171.18
58.80411,0.0
58.81483,171.04
58.82555,0.0
58.83626,170.74
58.84698,0.0
58.85769,171.1
58.86841,0.0
58.87913,171.06
58.88984,0.0
58.90056,171.24
58.91127,0.0
58.92199,171.5
58.9327,0.0
