2Theta_deg,Intensity_cps
9.99357,0.0
10.00429,0.0
10.015,0.0
10.02572,0.0
10.03643,0.0
10.04715,0.0
10.05787,0.0
10.06858,0.0
10.0793,0.0
10.09001,0.0
10.10073,0.0
10.11144,0.0
10.12216,0.0
10.13288,0.0
10.14359,0.0
10.15431,0.0
10.16502,0.0
10.17574,0.0
10.18646,0.0
10.19717,0.0
10.20789,0.0
10.2186,0.0
10.22932,0.0
10.24003,0.0
10.25075,0.0
10.26147,0.0
10.27218,0.0
10.2829,0.0
10.29361,0.0
10.30433,0.0
10.31505,0.0
10.32576,0.0
10.33648,0.0
10.34719,0.0
10.35791,0.0
10.36862,0.0
10.37934,0.0
10.39006,0.0
10.40077,0.0
10.41149,0.0
10.4222,0.0
10.43292,0.0
10.44363,0.0
10.45435,0.0
10.46507,0.0
10.47578,0.0
10.4865,0.0
10.49721,0.0
10.50793,0.0
10.51865,0.0
10.52936,0.0
10.54008,0.0
10.55079,0.0
10.56151,0.0
10.57222,0.0
10.58294,0.0
10.59366,0.0
10.60437,0.0
10.61509,0.0
10.6258,0.0
10.63652,0.0
10.64724,0.0
10.65795,0.0
10.66867,0.0
10.67938,0.0
10.6901,0.0
10.70081,0.0
10.71153,0.0
10.72225,0.0
10.73296,0.0
10.74368,0.0
10.75439,0.0
10.76511,0.0
10.77583,0.0
10.78654,0.0
10.79726,0.0
10.80797,0.0
10.81869,0.0
10.8294,0.0
10.84012,0.0
10.85084,0.0
10.86155,0.0
10.87227,0.0
10.88298,0.0
10.8937,0.0
10.90441,0.0
10.91513,0.0
10.92585,0.0
10.93656,0.0
10.94728,0.0
10.95799,0.0
10.96871,0.0
10.97943,0.0
10.99014,0.0
11.00086,0.0
11.01157,0.0
11.02229,0.0
11.033,0.0
11.04372,0.0
11.05444,0.0
11.06515,0.0
11.07587,0.0
11.08658,0.0
11.0973,0.0
11.10802,0.0
11.11873,0.0
11.12945,0.0
11.14016,0.0
11.15088,0.0
11.16159,0.0
11.17231,0.0
11.18303,0.0
11.19374,0.0
11.20446,0.0
11.21517,0.0
11.22589,0.0
11.23661,0.0
11.24732,0.0
11.25804,0.0
11.26875,0.0
11.27947,0.0
11.29018,0.0
11.3009,0.0
11.31162,0.0
11.32233,0.0
11.33305,0.0
11.34376,0.0
11.35448,0.0
11.3652,0.0
11.37591,0.0
11.38663,0.0
11.39734,0.0
11.40806,0.0
11.41877,0.0
11.42949,0.0
11.44021,0.0
11.45092,0.0
11.46164,0.0
11.47235,0.0
11.48307,0.0
11.49378,0.0
11.5045,0.0
11.51522,0.0
11.52593,0.0
11.53665,0.0
11.54736,0.0
11.55808,0.0
11.5688,0.0
11.57951,0.0
11.59023,0.0
11.60094,0.0
11.61166,0.0
11.62237,0.0
11.63309,0.0
11.64381,0.0
11.65452,0.0
11.66524,0.0
11.67595,0.0
11.68667,0.0
11.69739,0.0
11.7081,0.0
11.71882,0.0
11.72953,0.0
11.74025,0.0
11.75096,0.0
11.76168,0.0
11.7724,0.0
11.78311,0.0
11.79383,0.0
11.80454,0.0
11.81526,0.0
11.82598,0.0
11.83669,0.0
11.84741,0.0
11.85812,0.0
11.86884,0.0
11.87955,0.0
11.89027,0.0
11.90099,0.0
11.9117,0.0
11.92242,0.0
11.93313,0.0
11.94385,0.0
11.95456,0.0
11.96528,0.0
11.976,0.0
11.98671,0.0
11.99743,0.0
12.00814,0.0
12.01886,0.0
12.02958,0.0
12.04029,0.0
12.05101,0.0
12.06172,0.0
12.07244,0.0
12.08315,0.0
12.09387,0.0
12.10459,0.0
12.1153,0.0
12.12602,0.0
12.13673,0.0
12.14745,0.0
12.15817,0.0
12.16888,0.0
12.1796,0.0
12.19031,0.0
12.20103,0.0
12.21174,0.0
12.22246,0.0
12.23318,0.0
12.24389,0.0
12.25461,0.0
12.26532,0.0
12.27604,0.0
12.28676,0.0
12.29747,0.0
12.30819,0.0
12.3189,0.0
12.32962,0.0
12.34033,0.0
12.35105,0.0
12.36177,0.0
12.37248,0.0
12.3832,0.0
12.39391,0.0
12.40463,0.0
12.41535,0.0
12.42606,0.0
12.43678,0.0
12.44749,0.0
12.45821,0.0
12.46892,0.0
12.47964,0.0
12.49036,0.0
12.50107,0.0
12.51179,0.0
12.5225,0.0
12.53322,0.0
12.54393,0.0
12.55465,0.0
12.56537,0.0
12.57608,0.0
12.5868,0.0
12.59751,0.0
12.60823,0.0
12.61895,0.0
12.62966,0.0
12.64038,0.0
12.65109,0.0
12.66181,0.0
12.67252,0.0
12.68324,0.0
12.69396,0.0
12.70467,0.0
12.71539,0.0
12.7261,0.0
12.73682,0.0
12.74754,0.0
12.75825,0.0
12.76897,0.0
12.77968,0.0
12.7904,0.0
12.80111,0.0
12.81183,0.0
12.82255,0.0
12.83326,0.0
12.84398,0.0
12.85469,0.0
12.86541,0.0
12.87613,0.0
12.88684,0.0
12.89756,0.0
12.90827,0.0
12.91899,0.0
12.9297,0.0
12.94042,0.0
12.95114,0.0
12.96185,0.0
12.97257,0.0
12.98328,0.0
12.994,0.0
13.00471,0.0
13.01543,0.0
13.02615,0.0
13.03686,0.0
13.04758,0.0
13.05829,0.0
13.06901,0.0
13.07973,0.0
13.09044,0.0
13.10116,0.0
13.11187,0.0
13.12259,0.0
13.1333,0.0
13.14402,0.0
13.15474,0.0
13.16545,0.0
13.17617,0.0
13.18688,0.0
13.1976,0.0
13.20832,0.0
13.21903,0.0
13.22975,0.0
13.24046,0.0
13.25118,0.0
13.26189,0.0
13.27261,0.0
13.28333,0.0
13.29404,0.0
13.30476,0.0
13.31547,0.0
13.32619,0.0
13.33691,0.0
13.34762,0.0
13.35834,0.0
13.36905,0.0
13.37977,0.0
13.39048,0.0
13.4012,0.0
13.41192,0.0
13.42263,0.0
13.43335,0.0
13.44406,0.0
13.45478,0.0
13.4655,0.0
13.47621,0.0
13.48693,0.0
13.49764,0.0
13.50836,0.0
13.51907,0.0
13.52979,0.0
13.54051,0.0
13.55122,0.0
13.56194,0.0
13.57265,0.0
13.58337,0.0
13.59408,0.0
13.6048,0.0
13.61552,0.0
13.62623,0.0
13.63695,0.0
13.64766,0.0
13.65838,0.0
13.6691,0.0
13.67981,0.0
13.69053,0.0
13.70124,0.0
13.71196,0.0
13.72267,0.0
13.73339,0.0
13.74411,0.0
13.75482,0.0
13.76554,0.0
13.77625,0.0
13.78697,0.0
13.79769,0.0
13.8084,0.0
13.81912,0.0
13.82983,0.0
13.84055,0.0
13.85126,0.0
13.86198,0.0
13.8727,0.0
13.88341,0.0
13.89413,0.0
13.90484,0.0
13.91556,0.0
13.92628,0.0
13.93699,0.0
13.94771,0.0
13.95842,0.0
13.96914,0.0
13.97985,0.0
13.99057,0.0
14.00129,0.0
14.012,0.0
14.02272,0.0
14.03343,0.0
14.04415,0.0
14.05486,0.0
14.06558,0.0
14.0763,0.0
14.08701,0.0
14.09773,0.0
14.10844,0.0
14.11916,0.0
14.12988,0.0
14.14059,0.0
14.15131,0.0
14.16202,0.0
14.17274,0.0
14.18345,0.0
14.19417,0.0
14.20489,0.0
14.2156,0.0
14.22632,0.0
14.23703,0.0
14.24775,0.0
14.25847,0.0
14.26918,0.0
